# Overhead  Command  Source Shared Object  Source Symbol                                         Target Symbol                                         Basic Block Cycles
     0.02%  wrk      [kernel.kallsyms]     [k] ipv4_conntrack_defrag                             [k] nf_hook_slow                                      -                 
     0.02%  wrk      wrk                   [k] socket_writeable                                  [k] sock_write                                        -                 
     0.02%  wrk      [kernel.kallsyms]     [k] nf_conntrack_udp_packet                           [k] nf_conntrack_udp_packet                           -                 
     0.02%  wrk      [kernel.kallsyms]     [k] ip_vs_in                                          [k] ip_vs_in                                          -                 
     0.02%  wrk      [kernel.kallsyms]     [k] new_sync_write                                    [k] new_sync_write                                    -                 
     0.02%  wrk      [kernel.kallsyms]     [k] br_forward_finish                                 [k] br_forward_finish                                 -                 
     0.02%  wrk      [kernel.kallsyms]     [k] _copy_from_user                                   [k] copy_user_generic_string                          -                 
     0.02%  wrk      [kernel.kallsyms]     [k] sock_poll                                         [k] __x86_indirect_thunk_rax                          -                 
     0.02%  wrk      [kernel.kallsyms]     [k] tcp_schedule_loss_probe                           [k] tcp_schedule_loss_probe                           -                 
     0.02%  wrk      [kernel.kallsyms]     [k] nf_nat_ipv4_pre_routing                           [k] nf_nat_ipv4_pre_routing                           -                 
     0.02%  wrk      [kernel.kallsyms]     [k] tcp_poll                                          [k] __x86_indirect_thunk_rax                          -                 
     0.02%  wrk      [kernel.kallsyms]     [k] dev_hard_start_xmit                               [k] __dev_queue_xmit                                  -                 
     0.02%  wrk      [kernel.kallsyms]     [k] inet_addr_type_dev_table                          [k] ip_route_me_harder                                -                 
     0.02%  wrk      [kernel.kallsyms]     [k] sock_poll                                         [k] ep_item_poll.isra.0                               -                 
     0.02%  wrk      [kernel.kallsyms]     [k] csum_partial                                      [k] do_csum                                           -                 
     0.02%  wrk      [kernel.kallsyms]     [k] tcp_poll                                          [k] sock_poll                                         -                 
     0.02%  wrk      [kernel.kallsyms]     [k] __local_bh_enable_ip                              [k] ip_finish_output2                                 -                 
     0.02%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] process_backlog                                   -                 
