# Overhead  Command  Source Shared Object  Source Symbol                                            Target Symbol                                            Basic Block Cycles
     0.02%  wrk      [kernel.kallsyms]     [k] __ip_vs_get_out_rt                                   [k] __ip_vs_get_out_rt                                   -                 
     0.02%  wrk      [kernel.kallsyms]     [k] __dev_forward_skb                                    [k] __dev_forward_skb                                    -                 
     0.02%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] process_backlog                                      -                 
     0.02%  wrk      [kernel.kallsyms]     [k] sch_direct_xmit                                      [k] _raw_spin_lock                                       -                 
     0.02%  wrk      [kernel.kallsyms]     [k] dma_direct_map_page                                  [k] bnx2_start_xmit                                      -                 
     0.02%  wrk      [kernel.kallsyms]     [k] sock_poll                                            [k] __x86_indirect_thunk_rax                             -                 
     0.02%  wrk      [kernel.kallsyms]     [k] process_backlog                                      [k] _raw_spin_lock                                       -                 
     0.02%  wrk      [kernel.kallsyms]     [k] inet_addr_type_dev_table                             [k] ip_route_me_harder                                   -                 
     0.02%  wrk      [kernel.kallsyms]     [k] _raw_write_lock_irq                                  [k] ep_scan_ready_list.constprop.0                       -                 
     0.02%  wrk      [kernel.kallsyms]     [k] nf_nat_ipv4_manip_pkt                                [k] nf_nat_ipv4_manip_pkt                                -                 
